employee_id,department,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,KPIs_met_more_than_80,avg_training_score,age_no,previous_year_rating_no,length_of_service_no,avg_training_score_no
31058,Procurement,Bachelors,f,other,2,28,5.0,2,1,70,28.0,5.0,2.0,70
38578,Operations,Bachelors,f,sourcing,1,31,5.0,5,0,61,31.0,5.0,5.0,61
43795,Operations,Bachelors,f,other,1,39,4.0,4,0,55,39.0,4.0,4.0,55
54678,Finance,Bachelors,m,other,1,34,3.0,5,0,58,34.0,3.0,5.0,58
65031,Finance,Bachelors,m,other,2,27,1.0,2,0,61,27.0,1.0,2.0,61
20992,Operations,Bachelors,f,other,1,33,4.0,8,0,71,33.0,4.0,8.0,71
31580,Procurement,Bachelors,m,other,1,51,3.0,6,1,70,51.0,3.0,6.0,70
58329,Technology,Masters & above,m,sourcing,1,54,3.0,14,0,79,,3.0,14.0,79
53150,Procurement,Bachelors,f,other,1,29,4.0,4,0,67,29.0,4.0,4.0,67
23235,Technology,Masters & above,f,sourcing,1,56,5.0,16,1,79,,5.0,,79
69006,Sales & Marketing,Bachelors,m,sourcing,1,27,3.0,3,0,51,27.0,3.0,3.0,51
60552,Operations,Bachelors,m,other,1,33,3.0,6,1,56,33.0,3.0,6.0,56
16916,Sales & Marketing,Bachelors,m,sourcing,1,41,1.0,5,1,46,41.0,1.0,5.0,46
26477,Technology,Bachelors,f,sourcing,1,33,3.0,5,0,78,33.0,3.0,5.0,78
44827,Procurement,Bachelors,f,other,1,56,4.0,24,0,67,,4.0,,67
44286,Procurement,Masters & above,m,other,2,37,3.0,2,0,70,37.0,3.0,2.0,70
74490,Technology,Bachelors,f,sourcing,2,28,3.0,2,0,81,28.0,3.0,2.0,81
28192,Technology,Masters & above,m,referred,1,47,3.0,4,1,81,47.0,3.0,4.0,81
58502,Operations,Bachelors,f,other,2,33,3.0,5,0,56,33.0,3.0,5.0,56
17033,Operations,Bachelors,m,sourcing,1,35,4.0,4,0,62,35.0,4.0,4.0,62
77867,Finance,Masters & above,m,other,1,40,5.0,6,1,56,40.0,5.0,6.0,56
54785,Operations,Bachelors,f,other,1,40,3.0,12,0,61,40.0,3.0,12.0,61
12623,Sales & Marketing,Bachelors,m,other,1,20,2.0,2,0,47,20.0,2.0,2.0,47
17622,Procurement,Bachelors,f,other,1,40,3.0,6,0,68,40.0,3.0,6.0,68
43147,Operations,Masters & above,m,sourcing,1,47,3.0,7,0,61,47.0,3.0,7.0,61
61241,R&D,Masters & above,m,sourcing,1,33,1.0,8,0,83,33.0,1.0,8.0,83
50740,Sales & Marketing,Masters & above,f,other,1,37,4.0,3,1,46,37.0,4.0,3.0,46
8089,Sales & Marketing,Bachelors,m,sourcing,1,31,1.0,3,0,49,31.0,1.0,3.0,49
70383,Operations,Bachelors,m,other,1,40,2.0,6,1,62,40.0,2.0,6.0,62
54320,Technology,Bachelors,f,other,1,35,3.0,3,0,80,35.0,3.0,3.0,80
51413,Operations,Bachelors,m,other,1,25,4.0,3,1,58,25.0,4.0,3.0,58
21597,Sales & Marketing,Masters & above,m,sourcing,1,33,5.0,3,0,47,33.0,5.0,3.0,47
49461,HR,Masters & above,m,other,1,43,5.0,5,1,53,43.0,5.0,5.0,53
35329,Operations,Masters & above,m,sourcing,1,32,2.0,7,0,62,32.0,2.0,7.0,62
60162,Operations,Bachelors,m,sourcing,1,36,5.0,3,1,57,36.0,5.0,3.0,57
14401,HR,Masters & above,f,other,1,46,3.0,10,0,47,46.0,3.0,10.0,47
44085,Sales & Marketing,Bachelors,f,sourcing,2,30,1.0,3,0,49,30.0,1.0,3.0,49
46389,Legal,Masters & above,m,sourcing,1,35,3.0,7,0,60,35.0,3.0,7.0,60
59589,Technology,Masters & above,f,other,2,35,3.0,9,0,81,35.0,3.0,9.0,81
36005,Procurement,Masters & above,m,sourcing,1,57,1.0,16,1,73,,1.0,,73
31832,Operations,Bachelors,m,other,2,34,3.0,3,0,64,34.0,3.0,3.0,64
33652,Sales & Marketing,Bachelors,m,sourcing,1,26,5.0,4,0,48,26.0,5.0,4.0,48
67715,Sales & Marketing,Bachelors,m,other,1,29,5.0,2,0,49,29.0,5.0,2.0,49
43102,Sales & Marketing,Bachelors,f,sourcing,1,29,3.0,3,0,50,29.0,3.0,3.0,50
45375,Legal,Bachelors,m,referred,1,29,3.0,4,0,55,29.0,3.0,4.0,55
30249,Sales & Marketing,Masters & above,m,other,1,54,4.0,27,0,54,,4.0,,54
59029,Operations,Bachelors,m,sourcing,1,33,3.0,7,0,60,33.0,3.0,7.0,60
58084,Operations,Bachelors,f,other,1,49,4.0,11,0,58,49.0,4.0,11.0,58
16222,Technology,Bachelors,m,other,1,26,3.0,3,0,80,26.0,3.0,3.0,80
46040,Technology,Bachelors,m,other,1,33,3.0,6,0,82,33.0,3.0,6.0,82
37559,Operations,Bachelors,m,sourcing,2,33,3.0,7,0,60,33.0,3.0,7.0,60
35361,Operations,Bachelors,m,sourcing,1,41,3.0,10,0,61,41.0,3.0,10.0,61
47379,Sales & Marketing,Masters & above,m,other,1,34,2.0,2,0,44,34.0,2.0,2.0,44
56753,R&D,Masters & above,m,other,1,30,3.0,6,0,87,30.0,3.0,6.0,87
14899,Operations,Bachelors,m,other,1,35,4.0,9,1,60,35.0,4.0,9.0,60
5531,Operations,Bachelors,f,sourcing,2,29,5.0,2,1,62,29.0,5.0,2.0,62
23664,HR,Masters & above,f,other,1,47,4.0,5,1,47,47.0,4.0,5.0,47
2228,Technology,Bachelors,f,other,1,26,1.0,3,0,77,26.0,1.0,3.0,77
57043,Analytics,Bachelors,m,sourcing,1,32,3.0,6,0,83,32.0,3.0,6.0,83
61379,Operations,Masters & above,f,sourcing,1,51,3.0,7,0,63,51.0,3.0,7.0,63
55229,Procurement,Masters & above,m,other,1,46,2.0,6,0,71,46.0,2.0,6.0,71
76085,Technology,Bachelors,m,sourcing,1,37,4.0,6,1,82,37.0,4.0,6.0,82
30443,Analytics,Masters & above,m,other,2,41,5.0,7,1,86,41.0,5.0,7.0,86
16137,Sales & Marketing,Bachelors,m,other,1,38,3.0,14,0,46,38.0,3.0,14.0,46
61857,Sales & Marketing,Masters & above,m,sourcing,1,45,3.0,7,1,50,45.0,3.0,7.0,50
2617,Operations,Bachelors,f,other,1,39,4.0,13,1,60,39.0,4.0,13.0,60
38238,Finance,Masters & above,m,sourcing,1,33,1.0,7,0,64,33.0,1.0,7.0,64
1589,Sales & Marketing,Masters & above,m,sourcing,1,38,5.0,9,0,52,38.0,5.0,9.0,52
50386,Sales & Marketing,Bachelors,m,other,1,26,5.0,2,0,48,26.0,5.0,2.0,48
26816,Procurement,Bachelors,m,sourcing,1,31,5.0,6,0,71,31.0,5.0,6.0,71
42761,Procurement,Masters & above,m,other,1,37,5.0,5,1,73,37.0,5.0,5.0,73
50011,Sales & Marketing,Bachelors,m,sourcing,1,31,5.0,3,0,48,31.0,5.0,3.0,48
3242,Sales & Marketing,Bachelors,m,sourcing,1,28,2.0,2,0,54,28.0,2.0,2.0,54
58320,Finance,Masters & above,m,sourcing,1,34,1.0,8,0,58,34.0,1.0,8.0,58
72514,Procurement,Masters & above,m,other,2,34,3.0,2,0,68,34.0,3.0,2.0,68
40640,Procurement,Masters & above,m,sourcing,1,42,4.0,4,1,76,42.0,4.0,4.0,76
68285,Finance,Masters & above,f,other,1,50,3.0,4,0,56,50.0,3.0,4.0,56
25862,HR,Masters & above,f,sourcing,1,42,5.0,5,0,50,42.0,5.0,5.0,50
22322,Operations,Bachelors,m,other,1,47,3.0,18,0,59,47.0,3.0,,59
21841,Procurement,Bachelors,m,sourcing,1,29,3.0,4,1,70,29.0,3.0,4.0,70
60125,Operations,Bachelors,f,other,1,31,3.0,3,1,59,31.0,3.0,3.0,59
40861,Operations,Bachelors,m,sourcing,1,40,3.0,5,0,56,40.0,3.0,5.0,56
16371,Operations,Bachelors,m,sourcing,1,34,5.0,9,0,81,34.0,5.0,9.0,81
71796,Finance,Bachelors,m,other,1,31,3.0,4,0,57,31.0,3.0,4.0,57
67823,Operations,Bachelors,f,sourcing,1,44,5.0,3,1,58,44.0,5.0,3.0,58
69196,Procurement,Bachelors,f,sourcing,1,33,3.0,6,0,67,33.0,3.0,6.0,67
55338,Sales & Marketing,Bachelors,m,sourcing,1,29,3.0,2,0,51,29.0,3.0,2.0,51
14136,Operations,Masters & above,f,sourcing,1,33,5.0,6,1,93,33.0,5.0,6.0,93
5079,Operations,Bachelors,f,other,1,33,5.0,9,1,57,33.0,5.0,9.0,57
9657,Operations,Bachelors,f,sourcing,1,59,3.0,12,0,60,,3.0,12.0,60
72357,Operations,Masters & above,m,other,1,40,4.0,7,1,58,40.0,4.0,7.0,58
15789,Technology,Bachelors,m,sourcing,2,32,4.0,5,0,78,32.0,4.0,5.0,78
7125,Sales & Marketing,Bachelors,m,other,1,28,5.0,4,0,63,28.0,5.0,4.0,63
33738,Operations,Bachelors,m,sourcing,1,48,3.0,7,1,62,48.0,3.0,7.0,62
4294,Operations,Bachelors,m,other,1,32,4.0,7,1,54,32.0,4.0,7.0,54
63966,Sales & Marketing,Bachelors,m,sourcing,2,30,4.0,7,0,51,30.0,4.0,7.0,51
40762,Operations,Bachelors,m,other,1,33,4.0,9,0,60,33.0,4.0,9.0,60
68375,Finance,Bachelors,f,sourcing,1,28,3.0,3,0,57,28.0,3.0,3.0,57
11846,Sales & Marketing,Masters & above,m,sourcing,1,37,4.0,4,0,54,37.0,4.0,4.0,54
38731,Sales & Marketing,Bachelors,m,other,1,32,4.0,4,1,51,32.0,4.0,4.0,51
16068,Sales & Marketing,Bachelors,f,other,1,31,1.0,3,1,48,31.0,1.0,3.0,48
70850,Sales & Marketing,Bachelors,m,other,2,40,4.0,10,1,52,40.0,4.0,10.0,52
61573,Analytics,Bachelors,m,other,2,30,3.0,9,0,85,30.0,3.0,9.0,85
38907,Sales & Marketing,Bachelors,f,other,1,32,5.0,5,1,49,32.0,5.0,5.0,49
19827,Procurement,Masters & above,f,sourcing,1,34,4.0,7,0,74,34.0,4.0,7.0,74
76668,Procurement,Masters & above,m,sourcing,1,50,3.0,18,0,71,50.0,3.0,,71
45085,Analytics,Bachelors,m,sourcing,1,29,3.0,2,0,84,29.0,3.0,2.0,84
48910,Sales & Marketing,Bachelors,m,sourcing,2,32,1.0,3,0,53,32.0,1.0,3.0,53
72082,Operations,Bachelors,f,other,1,34,3.0,3,1,64,34.0,3.0,3.0,64
22200,Finance,Bachelors,m,other,2,29,3.0,2,0,59,29.0,3.0,2.0,59
43893,Procurement,Bachelors,f,sourcing,1,26,3.0,3,0,72,26.0,3.0,3.0,72
77137,Operations,Bachelors,f,other,1,32,3.0,7,1,60,32.0,3.0,7.0,60
34085,Technology,Masters & above,f,sourcing,1,32,1.0,5,0,78,32.0,1.0,5.0,78
28120,Procurement,Bachelors,m,other,1,43,5.0,4,0,81,43.0,5.0,4.0,81
49022,Analytics,Masters & above,m,other,2,41,3.0,2,1,84,41.0,3.0,2.0,84
34069,HR,Bachelors,m,sourcing,1,27,1.0,2,0,48,27.0,1.0,2.0,48
62775,R&D,Bachelors,m,other,1,27,5.0,2,0,79,27.0,5.0,2.0,79
35063,Technology,Bachelors,f,other,1,29,1.0,5,0,79,29.0,1.0,5.0,79
24136,Technology,Bachelors,m,sourcing,1,60,2.0,5,0,81,,2.0,5.0,81
64242,Sales & Marketing,Bachelors,m,other,2,28,3.0,5,0,51,28.0,3.0,5.0,51
59751,Operations,Bachelors,f,sourcing,1,26,1.0,3,0,55,26.0,1.0,3.0,55
44178,Technology,Bachelors,f,sourcing,1,29,3.0,7,0,75,29.0,3.0,7.0,75
73870,Sales & Marketing,Bachelors,m,other,1,24,4.0,2,0,50,24.0,4.0,2.0,50
36237,Procurement,Bachelors,f,other,2,49,5.0,22,1,71,49.0,5.0,,71
15215,HR,Bachelors,f,sourcing,1,37,5.0,9,0,60,37.0,5.0,9.0,60
54334,Procurement,Masters & above,m,sourcing,1,45,5.0,3,1,74,45.0,5.0,3.0,74
76355,Procurement,Masters & above,f,other,2,35,3.0,9,1,67,35.0,3.0,9.0,67
32555,Sales & Marketing,Bachelors,m,sourcing,2,29,1.0,2,0,45,29.0,1.0,2.0,45
26197,HR,Masters & above,m,sourcing,1,49,4.0,8,0,51,49.0,4.0,8.0,51
15262,Sales & Marketing,Bachelors,m,other,2,29,5.0,5,1,52,29.0,5.0,5.0,52
10514,Analytics,Bachelors,m,other,2,30,2.0,3,1,81,30.0,2.0,3.0,81
11521,Sales & Marketing,Bachelors,m,other,3,31,3.0,5,0,45,31.0,3.0,5.0,45
5494,Sales & Marketing,Bachelors,m,other,1,33,5.0,10,0,58,33.0,5.0,10.0,58
32115,Sales & Marketing,Bachelors,m,other,2,27,5.0,3,1,50,27.0,5.0,3.0,50
31910,Procurement,Bachelors,f,sourcing,1,33,2.0,4,0,75,33.0,2.0,4.0,75
72748,Technology,Bachelors,f,other,1,27,4.0,4,0,81,27.0,4.0,4.0,81
3208,Finance,Bachelors,m,sourcing,1,24,3.0,3,0,66,24.0,3.0,3.0,66
47019,Procurement,Masters & above,f,other,1,32,3.0,5,1,67,32.0,3.0,5.0,67
21007,Operations,Masters & above,f,sourcing,1,35,3.0,7,0,59,35.0,3.0,7.0,59
52527,Operations,Masters & above,m,sourcing,1,34,3.0,9,0,60,34.0,3.0,9.0,60
60950,Analytics,Bachelors,f,other,1,30,4.0,6,1,84,30.0,4.0,6.0,84
6675,Sales & Marketing,Bachelors,m,other,1,45,3.0,14,0,51,45.0,3.0,14.0,51
66600,Technology,Bachelors,f,other,1,34,3.0,2,0,72,34.0,3.0,2.0,72
52520,Sales & Marketing,Bachelors,m,other,1,27,1.0,3,0,45,27.0,1.0,3.0,45
49610,Technology,Bachelors,m,other,1,28,1.0,4,0,76,28.0,1.0,4.0,76
22663,Operations,Bachelors,m,other,1,34,3.0,7,0,59,34.0,3.0,7.0,59
25755,Technology,Bachelors,m,other,1,30,4.0,4,1,81,30.0,4.0,4.0,81
61611,Sales & Marketing,Bachelors,m,sourcing,2,37,3.0,7,0,49,37.0,3.0,7.0,49
2420,Procurement,Bachelors,f,sourcing,1,36,3.0,2,0,69,36.0,3.0,2.0,69
75643,Sales & Marketing,Bachelors,f,sourcing,1,32,1.0,3,0,50,32.0,1.0,3.0,50
32020,Sales & Marketing,Masters & above,f,sourcing,1,32,3.0,6,0,49,32.0,3.0,6.0,49
77186,Sales & Marketing,Bachelors,m,other,1,30,5.0,7,1,49,30.0,5.0,7.0,49
40441,Analytics,Bachelors,m,sourcing,2,30,4.0,3,0,80,30.0,4.0,3.0,80
32573,Operations,Masters & above,f,other,1,36,5.0,8,1,62,36.0,5.0,8.0,62
30192,Finance,Masters & above,m,sourcing,2,33,3.0,2,1,94,33.0,3.0,2.0,94
54211,Procurement,Bachelors,f,other,1,41,3.0,13,0,71,41.0,3.0,13.0,71
61905,Analytics,Bachelors,f,sourcing,1,30,3.0,6,0,87,30.0,3.0,6.0,87
66795,Technology,Masters & above,f,sourcing,1,41,1.0,14,0,80,41.0,1.0,14.0,80
42697,Operations,Bachelors,f,sourcing,1,33,3.0,10,0,65,33.0,3.0,10.0,65
8650,Procurement,Bachelors,m,referred,2,27,5.0,3,1,71,27.0,5.0,3.0,71
14583,Analytics,Bachelors,m,other,2,30,2.0,7,1,96,30.0,2.0,7.0,96
969,Procurement,Masters & above,m,other,1,50,5.0,7,0,98,50.0,5.0,7.0,98
24135,Finance,Bachelors,m,other,1,29,1.0,2,0,61,29.0,1.0,2.0,61
12218,Technology,Masters & above,f,other,1,59,3.0,4,0,79,,3.0,4.0,79
9361,Operations,Bachelors,m,sourcing,1,31,2.0,3,0,56,31.0,2.0,3.0,56
66825,Procurement,Masters & above,m,sourcing,1,42,4.0,4,0,69,42.0,4.0,4.0,69
72830,HR,Bachelors,m,other,1,27,1.0,3,0,52,27.0,1.0,3.0,52
28405,Operations,Bachelors,f,sourcing,1,35,5.0,2,0,57,35.0,5.0,2.0,57
54162,Operations,Bachelors,m,other,1,27,4.0,4,0,61,27.0,4.0,4.0,61
55153,Analytics,Masters & above,m,sourcing,1,52,4.0,11,0,82,52.0,4.0,11.0,82
5824,Procurement,Masters & above,m,sourcing,1,39,3.0,10,0,68,39.0,3.0,10.0,68
56576,Technology,Bachelors,m,sourcing,1,28,1.0,2,0,80,28.0,1.0,2.0,80
63398,Operations,Masters & above,f,sourcing,1,51,4.0,19,0,60,51.0,4.0,,60
65058,Procurement,Masters & above,m,sourcing,1,34,5.0,10,1,69,34.0,5.0,10.0,69
73693,Technology,Masters & above,f,sourcing,1,36,3.0,5,0,82,36.0,3.0,5.0,82
47452,Technology,Bachelors,f,sourcing,1,28,3.0,3,1,78,28.0,3.0,3.0,78
9158,Procurement,Bachelors,m,other,1,49,3.0,16,1,69,49.0,3.0,,69
5939,Operations,Bachelors,m,other,1,46,2.0,8,0,62,46.0,2.0,8.0,62
40141,Finance,Bachelors,m,other,2,34,5.0,8,0,64,34.0,5.0,8.0,64
59345,Technology,Masters & above,m,other,1,34,3.0,3,0,76,34.0,3.0,3.0,76
67886,Operations,Bachelors,f,other,1,42,5.0,5,1,63,42.0,5.0,5.0,63
50912,Operations,Bachelors,m,other,1,30,3.0,8,0,54,30.0,3.0,8.0,54
17838,Technology,Bachelors,f,sourcing,1,28,4.0,4,0,79,28.0,4.0,4.0,79
5537,Technology,Bachelors,m,sourcing,1,29,4.0,2,0,75,29.0,4.0,2.0,75
46588,Analytics,Bachelors,m,other,1,28,1.0,7,0,82,28.0,1.0,7.0,82
72938,Operations,Bachelors,m,other,1,59,2.0,6,0,60,,2.0,6.0,60
68462,Operations,Masters & above,m,other,1,49,5.0,15,1,57,49.0,5.0,15.0,57
4667,Operations,Masters & above,m,other,1,35,3.0,7,0,57,35.0,3.0,7.0,57
29295,Technology,Masters & above,m,sourcing,1,31,5.0,3,1,80,31.0,5.0,3.0,80
29525,HR,Below Secondary,m,other,1,26,4.0,4,1,48,26.0,4.0,4.0,48
66345,Operations,Masters & above,m,other,1,33,4.0,3,0,69,33.0,4.0,3.0,69
36208,Sales & Marketing,Masters & above,m,other,1,45,1.0,18,0,47,45.0,1.0,,47
8871,Procurement,Masters & above,f,other,1,41,4.0,10,1,69,41.0,4.0,10.0,69
5758,HR,Masters & above,f,other,1,34,4.0,3,1,52,34.0,4.0,3.0,52
18220,Operations,Bachelors,m,other,1,41,5.0,10,1,61,41.0,5.0,10.0,61
11726,Procurement,Bachelors,m,other,1,30,3.0,4,0,74,30.0,3.0,4.0,74
1708,Operations,Bachelors,m,other,1,27,3.0,3,0,62,27.0,3.0,3.0,62
45684,Sales & Marketing,Bachelors,m,other,2,41,3.0,2,0,49,41.0,3.0,2.0,49
6229,Analytics,Bachelors,m,sourcing,1,30,3.0,6,0,82,30.0,3.0,6.0,82
61959,Technology,Bachelors,m,other,1,28,4.0,6,1,84,28.0,4.0,6.0,84
32263,Operations,Bachelors,f,sourcing,1,36,4.0,8,0,62,36.0,4.0,8.0,62
69510,Operations,Masters & above,f,sourcing,1,39,5.0,5,0,61,39.0,5.0,5.0,61
24506,Procurement,Bachelors,f,sourcing,1,37,3.0,3,1,68,37.0,3.0,3.0,68
68120,Operations,Masters & above,m,sourcing,1,44,2.0,7,1,58,44.0,2.0,7.0,58
70993,Finance,Masters & above,f,sourcing,2,33,3.0,9,0,58,33.0,3.0,9.0,58
41138,Procurement,Masters & above,f,other,2,39,3.0,3,0,67,39.0,3.0,3.0,67
36104,Operations,Bachelors,m,sourcing,1,27,3.0,4,1,61,27.0,3.0,4.0,61
60366,Sales & Marketing,Bachelors,f,other,1,37,5.0,3,0,52,37.0,5.0,3.0,52
46589,Sales & Marketing,Bachelors,m,other,1,38,2.0,10,0,49,38.0,2.0,10.0,49
61063,Operations,Masters & above,m,other,1,32,4.0,3,0,62,32.0,4.0,3.0,62
54231,HR,Masters & above,f,sourcing,1,60,5.0,10,1,50,,5.0,10.0,50
35241,Finance,Bachelors,f,other,1,25,5.0,2,1,62,25.0,5.0,2.0,62
19261,Analytics,Bachelors,m,sourcing,4,34,3.0,8,0,81,34.0,3.0,8.0,81
23566,Sales & Marketing,Bachelors,f,other,1,29,1.0,2,1,51,29.0,1.0,2.0,51
47149,Procurement,Bachelors,m,other,1,43,3.0,3,0,67,43.0,3.0,3.0,67
56245,Technology,Bachelors,m,other,1,32,3.0,4,0,80,32.0,3.0,4.0,80
45501,Operations,Bachelors,m,sourcing,1,50,4.0,11,0,56,50.0,4.0,11.0,56
71547,Operations,Bachelors,m,other,1,29,3.0,4,0,58,29.0,3.0,4.0,58
43503,Analytics,Bachelors,m,sourcing,1,28,5.0,5,1,85,28.0,5.0,5.0,85
56107,Procurement,Bachelors,f,sourcing,1,57,1.0,2,0,66,,1.0,2.0,66
50724,Procurement,Masters & above,f,other,1,35,3.0,7,1,70,35.0,3.0,7.0,70
40530,Sales & Marketing,Bachelors,m,other,1,25,3.0,2,0,47,25.0,3.0,2.0,47
70025,Sales & Marketing,Bachelors,m,sourcing,1,41,1.0,12,0,49,41.0,1.0,12.0,49
48967,Operations,Masters & above,f,sourcing,1,34,4.0,6,0,57,34.0,4.0,6.0,57
78223,R&D,Masters & above,m,other,1,34,5.0,3,0,87,34.0,5.0,3.0,87
51779,Operations,Bachelors,f,other,1,33,4.0,4,1,58,33.0,4.0,4.0,58
42992,Technology,Bachelors,f,other,1,27,3.0,3,0,79,27.0,3.0,3.0,79
60558,R&D,Bachelors,m,sourcing,1,31,5.0,4,1,87,31.0,5.0,4.0,87
59514,Sales & Marketing,Masters & above,m,sourcing,1,31,3.0,6,0,46,31.0,3.0,6.0,46
62347,HR,Masters & above,m,other,1,37,5.0,4,0,64,37.0,5.0,4.0,64
24984,Technology,Masters & above,f,sourcing,1,53,4.0,12,0,76,,4.0,12.0,76
14175,Operations,Masters & above,m,other,1,44,3.0,11,0,64,44.0,3.0,11.0,64
14551,Sales & Marketing,Bachelors,m,sourcing,1,39,4.0,7,0,50,39.0,4.0,7.0,50
19420,Operations,Bachelors,m,other,1,38,1.0,9,1,59,38.0,1.0,9.0,59
44200,Operations,Bachelors,m,other,1,52,5.0,4,1,60,52.0,5.0,4.0,60
69465,Analytics,Bachelors,m,other,2,31,3.0,5,1,78,31.0,3.0,5.0,78
61520,Sales & Marketing,Masters & above,m,referred,1,38,4.0,9,1,53,38.0,4.0,9.0,53
36600,Analytics,Bachelors,m,sourcing,2,35,3.0,9,0,83,35.0,3.0,9.0,83
63633,Sales & Marketing,Bachelors,m,sourcing,1,31,2.0,5,1,50,31.0,2.0,5.0,50
56668,Sales & Marketing,Bachelors,f,sourcing,1,34,4.0,5,0,49,34.0,4.0,5.0,49
68781,Finance,Bachelors,m,other,1,51,5.0,13,0,59,51.0,5.0,13.0,59
54479,HR,Bachelors,m,other,1,25,1.0,3,0,49,25.0,1.0,3.0,49
22015,Technology,Bachelors,f,sourcing,1,29,3.0,2,0,76,29.0,3.0,2.0,76
11993,Analytics,Masters & above,f,other,1,30,5.0,4,0,81,30.0,5.0,4.0,81
18039,Analytics,Bachelors,m,other,1,33,1.0,7,0,84,33.0,1.0,7.0,84
59306,HR,Bachelors,m,sourcing,1,30,4.0,5,1,50,30.0,4.0,5.0,50
49282,Sales & Marketing,Bachelors,m,other,2,44,1.0,5,0,48,44.0,1.0,5.0,48
60907,Analytics,Bachelors,m,sourcing,2,29,5.0,5,1,83,29.0,5.0,5.0,83
52958,Operations,Bachelors,f,sourcing,1,29,4.0,3,0,58,29.0,4.0,3.0,58
50699,Operations,Bachelors,m,other,3,31,5.0,5,1,59,31.0,5.0,5.0,59
35092,Operations,Bachelors,m,other,3,32,5.0,9,1,52,32.0,5.0,9.0,52
24715,R&D,Bachelors,m,sourcing,1,37,5.0,8,0,81,37.0,5.0,8.0,81
43015,Operations,Bachelors,m,other,1,31,3.0,3,0,60,31.0,3.0,3.0,60
18992,Sales & Marketing,Masters & above,m,sourcing,1,41,3.0,13,0,53,41.0,3.0,13.0,53
6482,HR,Bachelors,m,sourcing,1,25,5.0,2,1,47,25.0,5.0,2.0,47
53054,Technology,Bachelors,m,sourcing,2,32,2.0,5,0,75,32.0,2.0,5.0,75
7682,Operations,Bachelors,m,other,1,27,4.0,3,1,56,27.0,4.0,3.0,56
74602,Sales & Marketing,Masters & above,m,other,1,38,5.0,14,0,50,38.0,5.0,14.0,50
72440,Technology,Masters & above,m,sourcing,1,46,4.0,14,1,80,46.0,4.0,14.0,80
67145,Procurement,Bachelors,m,other,2,28,4.0,2,0,69,28.0,4.0,2.0,69
59604,Procurement,Bachelors,m,other,2,32,3.0,6,0,69,32.0,3.0,6.0,69
31179,Procurement,Bachelors,f,other,2,53,3.0,20,0,72,,3.0,,72
35779,Procurement,Bachelors,f,sourcing,1,34,4.0,9,0,69,34.0,4.0,9.0,69
48822,Procurement,Masters & above,f,other,1,35,4.0,3,1,69,35.0,4.0,3.0,69
61003,Sales & Marketing,Masters & above,m,other,1,41,2.0,6,0,46,41.0,2.0,6.0,46
16738,Legal,Bachelors,m,other,1,45,3.0,12,1,56,45.0,3.0,12.0,56
21584,Technology,Bachelors,m,other,1,39,1.0,3,0,76,39.0,1.0,3.0,76
42615,Operations,Masters & above,f,other,1,30,4.0,5,1,64,30.0,4.0,5.0,64
15047,Operations,Bachelors,f,other,1,34,5.0,9,1,61,34.0,5.0,9.0,61
71287,Sales & Marketing,Bachelors,m,other,1,47,4.0,7,1,51,47.0,4.0,7.0,51
71278,Procurement,Bachelors,f,other,1,32,5.0,4,1,67,32.0,5.0,4.0,67
41183,Technology,Bachelors,f,other,1,38,5.0,5,1,79,38.0,5.0,5.0,79
20301,Technology,Masters & above,f,other,1,41,3.0,10,0,75,41.0,3.0,10.0,75
50028,Procurement,Bachelors,f,other,1,31,4.0,4,0,70,31.0,4.0,4.0,70
28307,Analytics,Bachelors,m,sourcing,2,29,4.0,2,0,84,29.0,4.0,2.0,84
63784,Procurement,Masters & above,m,other,2,43,1.0,15,0,72,43.0,1.0,15.0,72
30018,Finance,Bachelors,m,sourcing,1,31,3.0,3,0,58,31.0,3.0,3.0,58
36094,Sales & Marketing,Masters & above,m,other,2,32,1.0,2,0,46,32.0,1.0,2.0,46
19047,Operations,Bachelors,m,other,1,32,4.0,2,0,60,32.0,4.0,2.0,60
75718,Sales & Marketing,Masters & above,m,sourcing,1,31,2.0,7,1,50,31.0,2.0,7.0,50
33507,Procurement,Bachelors,m,other,1,50,4.0,5,0,72,50.0,4.0,5.0,72
17560,Sales & Marketing,Bachelors,m,sourcing,1,30,4.0,5,0,51,30.0,4.0,5.0,51
42952,Technology,Bachelors,m,sourcing,1,33,3.0,10,0,84,33.0,3.0,10.0,84
44292,HR,Bachelors,f,other,1,30,3.0,5,0,52,30.0,3.0,5.0,52
27642,Procurement,Bachelors,m,other,1,38,2.0,10,0,69,38.0,2.0,10.0,69
14022,Analytics,Masters & above,m,sourcing,1,44,3.0,7,0,83,44.0,3.0,7.0,83
17366,Procurement,Masters & above,m,other,1,55,2.0,4,0,65,,2.0,4.0,65
3533,R&D,Bachelors,m,other,1,30,5.0,5,1,83,30.0,5.0,5.0,83
58841,Sales & Marketing,Bachelors,m,other,2,32,3.0,5,1,52,32.0,3.0,5.0,52
54629,Technology,Masters & above,m,other,4,59,4.0,18,0,79,,4.0,,79
54508,Technology,Bachelors,f,other,1,26,1.0,4,0,82,26.0,1.0,4.0,82
20730,Operations,Bachelors,f,sourcing,1,43,5.0,12,0,60,43.0,5.0,12.0,60
35209,Analytics,Masters & above,m,sourcing,2,37,5.0,2,1,81,37.0,5.0,2.0,81
72868,Sales & Marketing,Bachelors,m,other,1,39,1.0,4,0,50,39.0,1.0,4.0,50
